time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH
1255,0.0376,0.0115,0.0065,0.0226,0.1412,0.013133333,0.1052,0.1881,0.11695,0.03598,0.0196,0.384,0.0152,0.0181,0.0376,0.0136
1256,0.0262,0.008,0.005875,0.018514286,0.1528,0.008466667,0.1021,0.1874,0.125,0.04132,0.0128,0.3957,0.0101,0.0058,0.027,0.0065
1257,0.0274,0.0078,0.0065,0.024271429,0.1715,0.005033333,0.1038,0.1926,0.14005,0.04924,0.004466667,0.4324,0.0008,0.006133333,0.0256,0.0065
1258,0.0384,0.0148,0.0044,0.024042857,0.2306,0.004566667,0.1604,0.2168,0.1705,0.06052,0.002533333,0.486,0.0002,0.007866667,0.0253,0.0047
1259,0.0471,0.0198,0.00305,0.021485714,0.2508,0.002833333,0.1968,0.2402,0.17675,0.05392,0.001033333,0.4958,0,0.010433333,0.0263,0.0044
1260,0.0495,0.0219,0.00245,0.019685714,0.2389,0.001,0.1879,0.2464,0.170525,0.0533,0.000133333,0.4814,0,0.010566667,0.0245,0.0031
1261,0.0467,0.0226,0.00165,0.015942857,0.2392,0.0007,0.1774,0.2315,0.17075,0.06264,0.000833333,0.4694,0,0.005666667,0.0195,0.0016
1262,0.041,0.0205,0.0008,0.009614286,0.2316,0.001,0.1623,0.2021,0.17285,0.07508,0.0042,0.4187,0.0002,0.002333333,0.0153,0.0006
1263,0.038,0.018,0.0003,0.007,0.2088,0.0038,0.1351,0.1823,0.1727,0.0827,0.0142,0.412,0.0061,0.000833333,0.0138,0.0005
1264,0.0425,0.0192,1.00E-04,0.004342857,0.2737,0.0206,0.2029,0.1951,0.211475,0.11884,0.0492,0.477,0.0401,6.67E-05,0.0197,0.0032
1265,0.061,0.0349,0.001125,0.001928571,0.3373,0.058233333,0.2677,0.2261,0.26645,0.19862,0.103133333,0.5301,0.0881,0.0017,0.0507,0.0216
1266,0.0992,0.0692,0.003875,0.003785714,0.3675,0.110366667,0.2898,0.2829,0.32215,0.28226,0.1611,0.5687,0.1357,0.012166667,0.1006,0.0567
1267,0.148,0.1122,0.00875,0.008685714,0.388,0.182366667,0.3085,0.346,0.378675,0.33158,0.218233333,0.5993,0.213,0.030033333,0.1623,0.1015
1268,0.1987,0.1528,0.023875,0.015714286,0.4088,0.2382,0.3182,0.4064,0.415625,0.36538,0.258933333,0.6322,0.2515,0.059633333,0.2308,0.1634
1269,0.2371,0.1865,0.058225,0.028171429,0.4526,0.245266667,0.3156,0.4412,0.429325,0.39312,0.2655,0.6541,0.2563,0.106833333,0.2772,0.2117
1270,0.2674,0.2105,0.0889,0.048571429,0.4986,0.242166667,0.3499,0.4496,0.4483,0.41624,0.2845,0.6873,0.2676,0.1796,0.3053,0.2427
1271,0.2953,0.2215,0.1084,0.075614286,0.5432,0.243866667,0.3943,0.452,0.476,0.48488,0.2961,0.7138,0.2636,0.244333333,0.3143,0.2625
1272,0.3054,0.2271,0.1205,0.096742857,0.5515,0.2671,0.412,0.4488,0.50545,0.53994,0.3258,0.7322,0.2695,0.282066667,0.3193,0.273
1273,0.3032,0.2177,0.152425,0.1144,0.6231,0.2874,0.3919,0.4337,0.534675,0.59652,0.352033333,0.7768,0.2785,0.2977,0.3271,0.2846
1274,0.2989,0.2149,0.1782,0.135028571,0.6374,0.285866667,0.4022,0.4504,0.5402,0.64496,0.355833333,0.8016,0.2952,0.2958,0.3277,0.297
1275,0.3072,0.217,0.1717,0.141871429,0.7778,0.317666667,0.6122,0.495,0.620375,0.6542,0.429533333,0.8453,0.3202,0.2912,0.3199,0.2981
1276,0.3222,0.2229,0.170625,0.141442857,0.7725,0.341133333,0.7606,0.5445,0.664675,0.66412,0.429233333,0.8772,0.3234,0.2946,0.3331,0.3022
1277,0.3357,0.2378,0.17145,0.146828571,0.8427,0.3603,0.7691,0.5671,0.6686,0.62268,0.4593,0.8774,0.3918,0.304666667,0.3498,0.3144
1278,0.3552,0.2598,0.190425,0.1501,0.7095,0.3586,0.7103,0.6048,0.611175,0.53668,0.4019,0.849,0.3451,0.313033333,0.3454,0.3234
1279,0.363,0.2438,0.166875,0.1461,0.6127,0.3482,0.6363,0.6424,0.54755,0.45582,0.318866667,0.7839,0.2874,0.2754,0.3449,0.3351
1280,0.3862,0.2284,0.188475,0.202114286,0.536,0.3622,0.5501,0.639,0.483625,0.36926,0.2815,0.725,0.2786,0.389833333,0.3614,0.4062
1281,0.4758,0.3444,0.22895,0.248971429,0.4574,0.392466667,0.4755,0.6455,0.4348,0.28736,0.233966667,0.655,0.274,0.473833333,0.3938,0.5768
1282,0.4954,0.376,0.265775,0.246114286,0.3886,0.351466667,0.389,0.711,0.402675,0.25908,0.2168,0.5844,0.2461,0.468533333,0.3908,0.5784
1283,0.4331,0.3218,0.26185,0.220371429,0.3307,0.267566667,0.2922,0.6103,0.324975,0.22006,0.1902,0.5224,0.2332,0.400433333,0.2984,0.4842
1284,0.3305,0.2339,0.236475,0.1944,0.2997,0.1986,0.2347,0.5413,0.28735,0.21538,0.166533333,0.4865,0.2093,0.2792,0.2184,0.3836
1285,0.225,0.1465,0.223775,0.157228571,0.2655,0.1545,0.2006,0.4459,0.257425,0.23308,0.1618,0.4575,0.1746,0.1638,0.1603,0.2976
1286,0.1709,0.1194,0.2378,0.135485714,0.2407,0.1162,0.1604,0.3487,0.244325,0.21344,0.163033333,0.4404,0.1552,0.111333333,0.1434,0.2344
1287,0.167,0.1311,0.269575,0.1575,0.2276,0.089366667,0.1306,0.3037,0.22335,0.19996,0.1589,0.4223,0.1533,0.122066667,0.1489,0.1981
1288,0.1738,0.1398,0.30115,0.222742857,0.256,0.124266667,0.1384,0.2609,0.2482,0.2714,0.224433333,0.4235,0.2268,0.175633333,0.1838,0.2055
1289,0.1785,0.1264,0.281925,0.2557,0.2817,0.149166667,0.1526,0.2437,0.2787,0.33322,0.279733333,0.4418,0.3062,0.221166667,0.2016,0.2049
1290,0.1766,0.108,0.251925,0.236314286,0.3091,0.1545,0.1679,0.2148,0.295,0.35438,0.282566667,0.4806,0.3089,0.236333333,0.2184,0.2204
1291,0.1624,0.0938,0.238425,0.2133,0.3257,0.169666667,0.1838,0.1804,0.29475,0.35232,0.270433333,0.4968,0.2721,0.2496,0.241,0.2548
1292,0.1608,0.0937,0.220475,0.192814286,0.3087,0.1987,0.2041,0.1696,0.286675,0.3444,0.246,0.4731,0.245,0.2662,0.2584,0.2656
1293,0.1627,0.0963,0.20005,0.179414286,0.3062,0.2119,0.2171,0.1645,0.29985,0.34854,0.201133333,0.4728,0.2093,0.269533333,0.2532,0.2666
1294,0.1552,0.083,0.180425,0.155242857,0.3277,0.1911,0.2113,0.1564,0.34515,0.35836,0.1739,0.4709,0.1684,0.263233333,0.239,0.272
1295,0.1467,0.0695,0.16585,0.144228571,0.3587,0.152933333,0.2202,0.158,0.37505,0.33594,0.154633333,0.4784,0.147,0.2547,0.2373,0.2616
1296,0.1477,0.067,0.159225,0.145385714,0.3885,0.114033333,0.2334,0.1935,0.368075,0.33604,0.138333333,0.5314,0.132,0.238666667,0.2373,0.2551
1297,0.1451,0.0657,0.146075,0.1412,0.3986,0.099,0.233,0.2364,0.370175,0.36244,0.125566667,0.5955,0.1055,0.2221,0.2376,0.2101
1298,0.1454,0.0716,0.129275,0.134985714,0.4309,0.094366667,0.2828,0.2734,0.36925,0.37024,0.128833333,0.6013,0.0922,0.211133333,0.2538,0.2166
1299,0.1458,0.077,0.111975,0.128285714,0.4659,0.094766667,0.2998,0.2896,0.382625,0.39012,0.125166667,0.6238,0.089,0.2007,0.2414,0.2156
1300,0.1438,0.0766,0.11045,0.118128571,0.5178,0.0985,0.2882,0.2662,0.41105,0.4191,0.137566667,0.6467,0.1056,0.198333333,0.226,0.2317
1301,0.138,0.0876,0.120375,0.1059,0.5546,0.112166667,0.3256,0.2436,0.4209,0.4392,0.162866667,0.6711,0.1495,0.173333333,0.2203,0.229
1302,0.1258,0.0805,0.122575,0.108757143,0.6017,0.1344,0.3784,0.2316,0.445075,0.46878,0.1887,0.6954,0.1824,0.155966667,0.2238,0.2252
1303,0.1059,0.074,0.0928,0.086871429,0.6612,0.173066667,0.4004,0.2265,0.48295,0.48802,0.232866667,0.7192,0.2207,0.1209,0.1835,0.2264
1304,0.1196,0.0872,0.1052,0.0877,0.7227,0.2373,0.5111,0.2773,0.537475,0.5318,0.334533333,0.7792,0.3079,0.109033333,0.2107,0.2693
1305,0.2003,0.1415,0.121625,0.124057143,0.7162,0.293033333,0.571,0.3793,0.59545,0.54702,0.381,0.7786,0.3296,0.144133333,0.3203,0.3477
1306,0.2458,0.175,0.11745,0.143,0.6715,0.3291,0.5887,0.46,0.606275,0.52704,0.387566667,0.7533,0.3469,0.1627,0.3471,0.3574
1307,0.2658,0.1861,0.105275,0.148857143,0.6195,0.3153,0.5586,0.5111,0.5856,0.4924,0.372933333,0.714,0.342,0.171066667,0.3434,0.3416
1308,0.2766,0.1922,0.093225,0.154914286,0.5903,0.282966667,0.5296,0.5378,0.55485,0.46092,0.328466667,0.6877,0.3066,0.173566667,0.3467,0.33
1309,0.2797,0.1968,0.076925,0.143142857,0.4879,0.203933333,0.4955,0.5469,0.48735,0.37326,0.261466667,0.6661,0.2431,0.176233333,0.3363,0.2824
1310,0.2393,0.1549,0.057975,0.1096,0.3739,0.166366667,0.3773,0.5072,0.383175,0.27196,0.188566667,0.6256,0.1739,0.153566667,0.2854,0.2496
1311,0.2248,0.1353,0.067275,0.106428571,0.3465,0.166666667,0.3369,0.4833,0.335,0.1982,0.139966667,0.6232,0.1067,0.1558,0.2714,0.2514
1312,0.2769,0.1951,0.096575,0.1265,0.3534,0.202766667,0.304,0.5027,0.352225,0.21656,0.146466667,0.618,0.1056,0.176866667,0.2939,0.2913
1313,0.2891,0.2186,0.1175,0.143971429,0.3543,0.225866667,0.304,0.4853,0.361225,0.24096,0.1684,0.5866,0.1274,0.189633333,0.298,0.321
1314,0.2744,0.2113,0.120425,0.145085714,0.3654,0.206833333,0.2854,0.424,0.35705,0.23466,0.169166667,0.5737,0.1388,0.203633333,0.2919,0.3008
1315,0.2667,0.207,0.123425,0.137685714,0.358,0.170233333,0.2607,0.3825,0.33425,0.22834,0.158666667,0.5646,0.1376,0.215366667,0.2775,0.2608
1316,0.2508,0.1987,0.120875,0.133857143,0.3249,0.136866667,0.2222,0.3336,0.3077,0.23724,0.150733333,0.5422,0.1391,0.216066667,0.2486,0.2199
1317,0.2202,0.1821,0.110225,0.1294,0.2901,0.099266667,0.2058,0.2724,0.272575,0.2299,0.134966667,0.5117,0.1316,0.211033333,0.2104,0.1625
1318,0.1868,0.1541,0.095375,0.118471429,0.2544,0.060766667,0.179,0.2328,0.23765,0.20262,0.111566667,0.4891,0.1169,0.204833333,0.1744,0.1275
1319,0.1469,0.1087,0.0792,0.101042857,0.2162,0.037433333,0.1546,0.1842,0.209375,0.16886,0.080466667,0.4711,0.0932,0.191833333,0.1365,0.1032
1320,0.1054,0.0605,0.059775,0.078442857,0.2188,0.0263,0.1249,0.153,0.19745,0.15116,0.064233333,0.4388,0.0754,0.168733333,0.1029,0.0931
1321,0.0707,0.0317,0.0472,0.060342857,0.2029,0.019333333,0.1158,0.1382,0.185625,0.13806,0.0499,0.4204,0.0541,0.1432,0.0786,0.0805
1322,0.0477,0.0196,0.03735,0.0489,0.1972,0.014066667,0.115,0.1361,0.1822,0.11906,0.0418,0.4243,0.0401,0.113733333,0.0639,0.0734
1323,0.0353,0.0158,0.032425,0.041,0.1793,0.017166667,0.1207,0.1308,0.1845,0.11274,0.0366,0.416,0.0243,0.089733333,0.06,0.0763
1324,0.0311,0.0148,0.0319,0.036257143,0.1703,0.0237,0.1119,0.1273,0.184425,0.10338,0.038166667,0.4029,0.021,0.0713,0.0655,0.0828
1325,0.0313,0.0143,0.0356,0.036185714,0.1557,0.025633333,0.1108,0.1322,0.16805,0.0923,0.0358,0.3827,0.0207,0.060633333,0.0697,0.0871
1326,0.0308,0.0132,0.0326,0.033157143,0.1458,0.023,0.1155,0.1311,0.1542,0.0864,0.035333333,0.3666,0.0197,0.0522,0.0767,0.0781
1327,0.0293,0.011,0.016475,0.0204,0.1394,0.015133333,0.1369,0.1282,0.1319,0.08514,0.029066667,0.3521,0.0163,0.034733333,0.0546,0.0469
1328,0.0335,0.0189,0.01455,0.025014286,0.172,0.014466667,0.1349,0.1216,0.146325,0.09476,0.0326,0.318,0.0244,0.040033333,0.0545,0.049
1329,0.0366,0.0214,0.018725,0.026842857,0.157,0.019733333,0.1045,0.1133,0.15705,0.10406,0.048033333,0.2994,0.0366,0.036966667,0.0709,0.0554
1330,0.0446,0.0253,0.017875,0.027942857,0.1675,0.0248,0.0956,0.1211,0.1611,0.1179,0.063633333,0.2788,0.0536,0.032233333,0.0748,0.0615
1331,0.0488,0.0293,0.012675,0.024757143,0.1931,0.026166667,0.1075,0.1207,0.1533,0.1428,0.0845,0.2478,0.0723,0.032633333,0.0651,0.0545
1332,0.0439,0.0301,0.006675,0.017542857,0.1952,0.031733333,0.1004,0.1002,0.13225,0.1553,0.0955,0.1979,0.0808,0.0314,0.0432,0.0378
1333,0.0309,0.0213,0.002825,0.009914286,0.1754,0.037266667,0.0773,0.0699,0.109675,0.15128,0.0848,0.1318,0.0752,0.024,0.0231,0.0215
1334,0.0159,0.0101,0.001,0.0043,0.1451,0.035066667,0.057,0.0407,0.0859,0.1274,0.064833333,0.0737,0.0544,0.014033333,0.0109,0.0122
1335,0.0079,0.0045,7.50E-05,0.001771429,0.1284,0.0306,0.0455,0.0211,0.0678,0.1018,0.0535,0.046,0.0422,0.0084,0.0064,0.0084
1336,0.004,0.0021,0,0.001014286,0.1274,0.0323,0.0457,0.01,0.06755,0.09914,0.053733333,0.0384,0.0539,0.004066667,0.0109,0.0112
1337,0.0046,0.0024,0,0.000828571,0.1228,0.039633333,0.0595,0.0075,0.072025,0.10546,0.053733333,0.044,0.0633,0.002333333,0.0261,0.02
1338,0.0088,0.0042,0.00045,0.000685714,0.1172,0.0464,0.0722,0.0119,0.07705,0.098,0.051133333,0.0468,0.0657,0.0031,0.0462,0.0327
1339,0.0144,0.0067,0.001725,0.000985714,0.1063,0.053633333,0.0745,0.0244,0.07985,0.0912,0.051066667,0.0458,0.0634,0.005766667,0.0628,0.0493
1340,0.0202,0.0081,0.004275,0.002628571,0.0932,0.0641,0.0714,0.0426,0.079225,0.08616,0.047733333,0.0479,0.0579,0.009766667,0.0749,0.0721
1341,0.0247,0.0082,0.01015,0.006042857,0.0824,0.067966667,0.0695,0.0603,0.0783,0.08702,0.047566667,0.0466,0.0615,0.014833333,0.089,0.0977
1342,0.0271,0.0075,0.016525,0.009385714,0.0776,0.065266667,0.0523,0.0688,0.0756,0.08048,0.0398,0.0389,0.051,0.020166667,0.1022,0.116
1343,0.029,0.007,0.018175,0.010842857,0.0719,0.059666667,0.0434,0.0739,0.070425,0.06678,0.030366667,0.0386,0.0384,0.0246,0.1073,0.116
1344,0.03,0.0065,0.015075,0.009628571,0.0693,0.0532,0.0438,0.0811,0.07085,0.05702,0.020666667,0.0537,0.023,0.0286,0.1116,0.1154
1345,0.0311,0.0062,0.01135,0.008414286,0.0762,0.046466667,0.0501,0.0914,0.0838,0.05716,0.013633333,0.083,0.0127,0.032866667,0.1181,0.1144
1346,0.0334,0.0076,0.010325,0.008128571,0.0851,0.045466667,0.0657,0.0992,0.10155,0.06726,0.013366667,0.1186,0.0094,0.0344,0.1222,0.1087
1347,0.0355,0.0096,0.0108,0.007671429,0.083,0.048533333,0.0811,0.1108,0.1121,0.08048,0.0152,0.1482,0.0087,0.032933333,0.1182,0.1035
1348,0.038,0.0121,0.01455,0.007614286,0.0859,0.052066667,0.093,0.1289,0.1213,0.09226,0.017733333,0.1714,0.0099,0.0305,0.111,0.0954
1349,0.0411,0.0148,0.022525,0.008657143,0.099,0.053333333,0.0963,0.1505,0.1353,0.10846,0.0232,0.2031,0.0159,0.028833333,0.1057,0.0902
1350,0.0405,0.0157,0.034425,0.012242857,0.1094,0.055633333,0.0909,0.1592,0.145775,0.12272,0.031966667,0.2506,0.027,0.0287,0.0985,0.0788
1351,0.0188,0.0054,0.026675,0.007814286,0.096,0.0364,0.0698,0.1231,0.126625,0.09296,0.027633333,0.2869,0.0188,0.012133333,0.0415,0.035
1352,0.0117,0.0012,0.01415,0.006342857,0.1211,0.043333333,0.0743,0.1126,0.141825,0.09256,0.0323,0.327,0.0217,0.004,0.0187,0.0304
1353,0.0385,0.0178,0.015325,0.011014286,0.2145,0.086333333,0.1461,0.1735,0.216175,0.15824,0.0613,0.4053,0.0529,0.008166667,0.0652,0.06
1354,0.0802,0.0444,0.014575,0.011942857,0.2865,0.1157,0.2416,0.2844,0.274325,0.1928,0.083433333,0.4988,0.0724,0.0113,0.1028,0.0777
1355,0.0855,0.0476,0.0117,0.012085714,0.324,0.1243,0.2837,0.3105,0.3027,0.21594,0.095066667,0.5458,0.0822,0.0122,0.1083,0.0849
1356,0.0816,0.0435,0.008875,0.010185714,0.3531,0.119566667,0.2971,0.3072,0.324825,0.24014,0.093066667,0.5677,0.0769,0.009733333,0.1045,0.0786
1357,0.0797,0.0397,0.005925,0.007957143,0.3889,0.112466667,0.3153,0.3002,0.346425,0.2643,0.0875,0.5903,0.0681,0.008566667,0.1025,0.0715
1358,0.0757,0.0373,0.0052,0.008557143,0.4053,0.1017,0.3243,0.2908,0.35605,0.277,0.085533333,0.5958,0.0664,0.008966667,0.0984,0.0616
1359,0.0953,0.0569,0.0113,0.023042857,0.4004,0.091233333,0.3217,0.3248,0.345625,0.26574,0.085333333,0.6191,0.0617,0.018433333,0.1109,0.0753
1360,0.1663,0.1086,0.040375,0.066085714,0.4497,0.144466667,0.3899,0.4271,0.39395,0.30902,0.119,0.644,0.0937,0.053533333,0.195,0.1552
1361,0.2429,0.1679,0.1016,0.130228571,0.4571,0.2192,0.4184,0.4806,0.4275,0.35654,0.177633333,0.6661,0.1397,0.1127,0.2897,0.2484
1362,0.3008,0.2191,0.176025,0.186871429,0.4601,0.275433333,0.4056,0.4871,0.41245,0.33956,0.2056,0.6254,0.1682,0.1772,0.354,0.3048
1363,0.3354,0.2562,0.222225,0.213942857,0.4521,0.2994,0.3724,0.4793,0.388425,0.3218,0.229566667,0.6365,0.1845,0.2273,0.3804,0.3391
1364,0.343,0.2694,0.231125,0.224142857,0.3417,0.297266667,0.3285,0.4562,0.3319,0.30776,0.2341,0.5425,0.1827,0.253366667,0.3783,0.3539
1365,0.3275,0.2565,0.224375,0.223585714,0.2961,0.279466667,0.3106,0.4358,0.286025,0.28148,0.218733333,0.4502,0.1671,0.257633333,0.3612,0.3507
1366,0.3088,0.2376,0.2031,0.213171429,0.2564,0.242866667,0.2838,0.4175,0.245575,0.23404,0.189233333,0.3504,0.1484,0.2507,0.3481,0.3287
1367,0.2807,0.2135,0.180175,0.2005,0.218,0.1914,0.2517,0.3972,0.21655,0.17362,0.1682,0.271,0.1632,0.244066667,0.3307,0.3065
1368,0.2559,0.1836,0.16205,0.191114286,0.1711,0.167333333,0.2224,0.3757,0.199075,0.13056,0.1253,0.2129,0.1503,0.2412,0.313,0.291
1369,0.2327,0.1565,0.145725,0.178771429,0.1262,0.154566667,0.1972,0.3557,0.187825,0.1184,0.0833,0.1681,0.0855,0.237333333,0.2975,0.2722
1370,0.2053,0.1381,0.1334,0.163371429,0.0745,0.1379,0.1743,0.3267,0.181675,0.12432,0.0565,0.1435,0.0313,0.226533333,0.2838,0.2537
1371,0.1839,0.1286,0.122975,0.152071429,0.0336,0.116133333,0.1293,0.2933,0.17705,0.13586,0.051133333,0.1359,0.008,0.2131,0.265,0.2349
1372,0.1663,0.1194,0.112875,0.145528571,0.0148,0.087333333,0.0734,0.2607,0.16425,0.14438,0.057333333,0.1386,0.0111,0.201933333,0.2424,0.2144
1373,0.1511,0.1145,0.1026,0.137542857,0.021,0.054233333,0.0312,0.2285,0.14265,0.14722,0.0828,0.1459,0.0613,0.191533333,0.2174,0.1869
1374,0.1136,0.0825,0.08525,0.108785714,0.048,0.027566667,0.0059,0.1914,0.115375,0.13246,0.114566667,0.1535,0.1734,0.1542,0.1625,0.1359
1375,0.0493,0.0287,0.045625,0.043642857,0.0607,0.0078,0.0001,0.1363,0.0823,0.12378,0.1407,0.1491,0.2397,0.0585,0.0535,0.044
1376,0.0304,0.0124,0.018675,0.022957143,0.0622,0.000933333,0,0.1111,0.0704,0.1303,0.207533333,0.1477,0.4223,0.030266667,0.0149,0.0166
1377,0.0386,0.0183,0.015225,0.0158,0.0838,0.003666667,0,0.127,0.08145,0.17938,0.303766667,0.1467,0.537,0.028433333,0.0269,0.0261
1378,0.0442,0.025,0.02365,0.006971429,0.1636,0.0155,0,0.1345,0.101925,0.19346,0.361933333,0.1629,0.5624,0.0174,0.014,0.007
1379,0.0436,0.0261,0.036175,0.005457143,0.263,0.035433333,0.0001,0.1269,0.120925,0.19488,0.382466667,0.1984,0.5301,0.010666667,0.008,0.0015
1380,0.0345,0.0204,0.051775,0.007771429,0.3589,0.0599,0.008,0.103,0.142875,0.19754,0.379533333,0.2429,0.4795,0.005366667,0.0066,0.0023
1381,0.0224,0.0127,0.06615,0.011914286,0.3915,0.078633333,0.0324,0.0713,0.1489,0.18298,0.356,0.2555,0.4104,0.002066667,0.0099,0.0097
1382,0.0119,0.0054,0.07065,0.020114286,0.4041,0.088233333,0.071,0.0418,0.15665,0.16806,0.286633333,0.2659,0.3157,0.000833333,0.0219,0.0263
1383,0.0093,0.001,0.068125,0.043814286,0.3726,0.102533333,0.1205,0.0318,0.16355,0.15016,0.214,0.2551,0.2215,0.0024,0.0493,0.0465
1384,0.0136,0.0001,0.1016,0.088142857,0.3063,0.139366667,0.1675,0.0309,0.1664,0.15722,0.183666667,0.2256,0.1841,0.008933333,0.0897,0.0706
1385,0.0229,0.0008,0.137475,0.123428571,0.2789,0.150633333,0.1781,0.0322,0.182825,0.17672,0.196333333,0.2224,0.1969,0.024566667,0.1174,0.0867
1386,0.0347,0.0111,0.14215,0.131957143,0.2766,0.155466667,0.1809,0.0325,0.185775,0.18162,0.200566667,0.2289,0.1966,0.050833333,0.1163,0.0955
1387,0.0523,0.0384,0.140225,0.1242,0.2602,0.143866667,0.1694,0.0334,0.187375,0.16272,0.192333333,0.2203,0.1721,0.0814,0.1059,0.1027
1388,0.0739,0.0771,0.1322,0.1153,0.221,0.125033333,0.1401,0.0382,0.165875,0.11938,0.167166667,0.1897,0.144,0.107766667,0.1015,0.1087
1389,0.091,0.0967,0.120675,0.111514286,0.175,0.098966667,0.0994,0.039,0.1365,0.0822,0.140733333,0.1567,0.1192,0.114066667,0.0988,0.1124
1390,0.0912,0.0811,0.10485,0.102671429,0.1391,0.077833333,0.0746,0.0402,0.113,0.05992,0.113866667,0.1398,0.086,0.092133333,0.0994,0.1188
1391,0.0836,0.0607,0.093225,0.095642857,0.1152,0.060633333,0.0686,0.0487,0.104175,0.04894,0.095733333,0.1382,0.0617,0.070533333,0.1252,0.1027
1392,0.0805,0.0485,0.0735,0.093157143,0.1077,0.0438,0.0611,0.0674,0.09325,0.04758,0.0753,0.1489,0.0391,0.065933333,0.1299,0.093
1393,0.0852,0.0489,0.056,0.090728571,0.1067,0.032466667,0.0581,0.0924,0.088075,0.0455,0.0572,0.1455,0.0231,0.073533333,0.1429,0.0791
1394,0.0941,0.0548,0.04195,0.082271429,0.0873,0.020766667,0.0452,0.111,0.086675,0.04168,0.034733333,0.1483,0.0072,0.0851,0.1415,0.0632
1395,0.0943,0.0689,0.0281,0.066057143,0.0903,0.005433333,0.0341,0.1134,0.090425,0.0478,0.012966667,0.1899,0.0005,0.078733333,0.1056,0.0401
1396,0.1017,0.0942,0.0144,0.049671429,0.1184,0.000766667,0.0386,0.1193,0.099275,0.05318,0.0057,0.2318,0,0.078433333,0.0853,0.025
1397,0.1059,0.1045,0.006325,0.037442857,0.1157,0.000866667,0.0549,0.129,0.103725,0.05644,0.006866667,0.2602,0,0.0763,0.0678,0.018
1398,0.1095,0.099,0.0023,0.023328571,0.0878,0.001,0.0562,0.139,0.1035,0.06572,0.007766667,0.2999,0.0009,0.057133333,0.0534,0.0113
1399,0.1041,0.1014,0.00055,0.009957143,0.0933,0.001033333,0.045,0.1349,0.1033,0.06724,0.011133333,0.3215,0.0023,0.0426,0.037,0.0053
1400,0.1209,0.1106,0.001125,0.007871429,0.1504,0.0049,0.0813,0.1366,0.1417,0.09056,0.0248,0.3707,0.0094,0.039466667,0.035,0.0055
1401,0.1067,0.0802,0.0019,0.005528571,0.2084,0.025,0.1322,0.1394,0.180575,0.13398,0.044333333,0.4377,0.0255,0.0287,0.0298,0.0126
1402,0.0823,0.0541,0.002925,0.0034,0.2648,0.0478,0.1488,0.1408,0.208375,0.17362,0.058966667,0.4776,0.0338,0.020833333,0.0361,0.0284
1403,0.0751,0.0535,0.0046,0.003914286,0.3039,0.064533333,0.1629,0.1441,0.23165,0.19582,0.0759,0.5131,0.0446,0.0202,0.0461,0.0443
1404,0.0737,0.0553,0.00745,0.006242857,0.332,0.077533333,0.1836,0.1411,0.25165,0.22468,0.087466667,0.5484,0.0505,0.022866667,0.0522,0.0556
1405,0.0677,0.0494,0.00765,0.008957143,0.3466,0.086133333,0.2051,0.1364,0.26525,0.25792,0.097066667,0.5724,0.053,0.023366667,0.0558,0.0657
1406,0.0588,0.041,0.006025,0.0111,0.3429,0.081166667,0.2136,0.1298,0.270275,0.27016,0.107,0.5673,0.0616,0.0217,0.0573,0.0713
1407,0.0508,0.0335,0.00465,0.013257143,0.3028,0.070266667,0.1733,0.1204,0.254575,0.27198,0.1057,0.5396,0.0654,0.0183,0.0529,0.0692
1408,0.0515,0.0328,0.0039,0.016242857,0.3815,0.108533333,0.195,0.1277,0.3091,0.3397,0.137633333,0.5595,0.1047,0.0186,0.0684,0.0921
1409,0.0785,0.0485,0.007425,0.0199,0.4997,0.178233333,0.3029,0.1816,0.4103,0.42746,0.1996,0.6182,0.1837,0.032333333,0.1303,0.1482
1410,0.1472,0.0954,0.035675,0.036457143,0.4878,0.2348,0.3583,0.2836,0.447425,0.43194,0.267033333,0.6367,0.2819,0.077566667,0.2317,0.2307
1411,0.2374,0.1697,0.10135,0.082028571,0.4446,0.2692,0.3577,0.3739,0.442025,0.43582,0.33,0.6474,0.3545,0.160933333,0.3105,0.2824
1412,0.3103,0.2327,0.174,0.1477,0.4876,0.2945,0.355,0.4084,0.45475,0.43436,0.361066667,0.6675,0.3548,0.243333333,0.3439,0.3017
1413,0.341,0.2591,0.207275,0.186242857,0.5332,0.310466667,0.3537,0.4186,0.463025,0.444,0.3455,0.6874,0.3022,0.279766667,0.3465,0.3138
1414,0.3387,0.2608,0.222775,0.200371429,0.5301,0.3056,0.3583,0.4184,0.467775,0.42986,0.325133333,0.6864,0.2751,0.290866667,0.3297,0.3145
1415,0.319,0.2416,0.2152,0.208628571,0.5185,0.288166667,0.3533,0.412,0.472675,0.4861,0.3194,0.7264,0.3104,0.296633333,0.3091,0.3096
1416,0.2972,0.2152,0.197,0.1962,0.5347,0.265466667,0.3573,0.4108,0.481475,0.53018,0.3101,0.7572,0.2894,0.295066667,0.3068,0.3166
1417,0.2855,0.2006,0.19075,0.178442857,0.594,0.286033333,0.3733,0.4224,0.507725,0.56332,0.33,0.7714,0.3189,0.2934,0.3248,0.3283
1418,0.2952,0.2156,0.2102,0.177371429,0.6239,0.3181,0.406,0.4511,0.537675,0.58816,0.354066667,0.7761,0.3645,0.295333333,0.3581,0.3531
