time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH
2291,0.4669,0.4675,0.497925,0.392271429,0.7129,0.5312,0.7064,0.6392,0.6526,0.39776,0.456933333,0.7045,0.4775,0.3625,0.5182,0.4925
2292,0.4745,0.4839,0.467625,0.370485714,0.6793,0.5356,0.6733,0.6107,0.64365,0.44454,0.469766667,0.6743,0.4703,0.337766667,0.5063,0.4718
2293,0.4566,0.4592,0.412125,0.335628571,0.6005,0.5016,0.5968,0.5396,0.581925,0.44096,0.4528,0.5991,0.4258,0.304233333,0.4574,0.416
2294,0.3786,0.369,0.347725,0.267371429,0.4784,0.418166667,0.4788,0.4277,0.47405,0.38638,0.391933333,0.4815,0.3941,0.280766667,0.3827,0.3252
2295,0.2558,0.2444,0.246025,0.174642857,0.3269,0.302966667,0.3286,0.2863,0.328775,0.29862,0.289033333,0.3328,0.2978,0.205933333,0.2641,0.2225
2296,0.1131,0.1036,0.1206,0.078514286,0.165,0.161366667,0.1677,0.1332,0.169225,0.16708,0.158233333,0.1735,0.1591,0.0974,0.1297,0.1133
2297,0.0078,0.0064,0.019525,0.008528571,0.0343,0.032733333,0.0323,0.016,0.03475,0.03896,0.0355,0.0364,0.0342,0.006866667,0.0163,0.0155
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0.0002,0,0,0.0001,0,0,0,0.0002,0,0,0,0,0,0.000933333,0,0
2309,0.0372,0.0296,0.06305,0.080342857,0.0626,0.0712,0.0618,0.0414,0.06435,0.05536,0.055166667,0.0415,0.05,0.0712,0.0556,0.0686
2310,0.1455,0.1274,0.224525,0.241814286,0.2027,0.229766667,0.1917,0.1956,0.20865,0.19626,0.206566667,0.1387,0.2011,0.2095,0.2031,0.2247
2311,0.3708,0.3881,0.404225,0.415385714,0.3176,0.397766667,0.2852,0.3094,0.35075,0.36576,0.378533333,0.2238,0.3753,0.4126,0.3893,0.4091
2312,0.4945,0.5086,0.556075,0.562114286,0.3792,0.5377,0.3201,0.3125,0.4321,0.50248,0.526766667,0.2712,0.5282,0.5424,0.515,0.5525
2313,0.5362,0.5502,0.664075,0.666585714,0.4546,0.635866667,0.3466,0.277,0.46485,0.57758,0.636166667,0.2981,0.6401,0.635233333,0.5689,0.6457
2314,0.5035,0.4804,0.7256,0.725442857,0.5046,0.6822,0.3604,0.248,0.4732,0.62814,0.699866667,0.3041,0.7062,0.690733333,0.5456,0.6964
2315,0.4181,0.3677,0.7406,0.735685714,0.3994,0.686233333,0.3141,0.2296,0.43195,0.6478,0.717033333,0.2993,0.7266,0.662833333,0.4666,0.6698
2316,0.3405,0.2838,0.7104,0.696085714,0.2712,0.652433333,0.2936,0.2399,0.36625,0.5999,0.693,0.3103,0.702,0.556233333,0.3634,0.583
2317,0.3138,0.2904,0.633825,0.603742857,0.2361,0.564066667,0.2698,0.2344,0.28405,0.5042,0.6232,0.321,0.6347,0.412966667,0.2622,0.4387
2318,0.2805,0.2916,0.5097,0.459785714,0.2037,0.4279,0.2336,0.1786,0.204275,0.3582,0.510366667,0.2689,0.5238,0.285666667,0.2041,0.2759
2319,0.1718,0.1682,0.348525,0.283842857,0.1274,0.269833333,0.159,0.1184,0.1351,0.22052,0.358366667,0.1715,0.3733,0.201333333,0.1702,0.172
2320,0.0608,0.0488,0.1667,0.1213,0.0624,0.127966667,0.0745,0.0486,0.064825,0.10594,0.1856,0.0638,0.2043,0.095433333,0.0744,0.1052
2321,0.0023,0.002,0.02945,0.015585714,0.011,0.026333333,0.0099,0.0028,0.00965,0.02632,0.042133333,0.0063,0.0518,0.007366667,0.0066,0.0152
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,0,0,0,4.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
2333,0.0181,0.0203,0.067325,0.061671429,0.0054,0.035333333,0.0097,0.006,0.0081,0.01068,0.046066667,0.0092,0.0484,0.0103,0.0154,0.0136
2334,0.0556,0.0521,0.222425,0.188414286,0.0291,0.121066667,0.0456,0.0273,0.033325,0.04866,0.173333333,0.0396,0.1959,0.044633333,0.0471,0.0515
2335,0.0868,0.0595,0.3929,0.334371429,0.0601,0.2363,0.093,0.0636,0.070975,0.11012,0.329466667,0.093,0.3658,0.113866667,0.1016,0.1453
2336,0.1103,0.0573,0.537625,0.455257143,0.0833,0.3782,0.2255,0.1055,0.1154,0.21458,0.498166667,0.2844,0.5149,0.209533333,0.1169,0.2337
2337,0.1206,0.0801,0.640475,0.568142857,0.12,0.4942,0.4046,0.2076,0.177175,0.37356,0.605566667,0.466,0.6204,0.224366667,0.1139,0.3583
2338,0.1466,0.1181,0.698975,0.6366,0.191,0.624266667,0.518,0.3569,0.236,0.51626,0.67,0.5875,0.6834,0.2129,0.122,0.3983
2339,0.1974,0.1631,0.71215,0.634657143,0.3153,0.658766667,0.6247,0.4405,0.299325,0.57364,0.691533333,0.6297,0.7016,0.171533333,0.1447,0.3651
2340,0.2489,0.1877,0.681675,0.596085714,0.4639,0.621933333,0.6271,0.4905,0.3263,0.57784,0.663733333,0.6141,0.6704,0.1507,0.1672,0.339
2341,0.267,0.2619,0.6078,0.522628571,0.4284,0.5504,0.5564,0.4534,0.3121,0.50914,0.595466667,0.5367,0.6025,0.1374,0.1664,0.3255
2342,0.2534,0.3102,0.49185,0.4064,0.4197,0.4375,0.4362,0.3614,0.28215,0.4067,0.4859,0.4271,0.4926,0.1147,0.1533,0.2508
2343,0.1687,0.191,0.34015,0.270042857,0.2915,0.297566667,0.2947,0.2435,0.202575,0.27534,0.341566667,0.2925,0.3465,0.0803,0.1104,0.1631
2344,0.0725,0.0783,0.1744,0.123614286,0.1518,0.1529,0.1493,0.1161,0.1078,0.14458,0.1815,0.1428,0.1857,0.031533333,0.0515,0.0695
2345,0.0063,0.0066,0.037275,0.017828571,0.0323,0.031933333,0.0261,0.0154,0.0211,0.03498,0.0437,0.0253,0.0451,0.0012,0.0057,0.0071
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,0.0002,0,0,1.43E-05,0,0,0,0.0001,0,0,0,0,0,1.00E-04,0,0
2357,0.0302,0.0282,0.061825,0.049342857,0.021,0.0326,0.0186,0.0243,0.021725,0.02698,0.0266,0.0161,0.0394,0.043133333,0.0287,0.0544
2358,0.1065,0.1045,0.209975,0.187628571,0.092,0.149266667,0.0787,0.0761,0.098525,0.11492,0.1171,0.0646,0.1556,0.160433333,0.1188,0.2057
2359,0.2176,0.2147,0.385775,0.403171429,0.2597,0.356433333,0.2376,0.1847,0.285325,0.32764,0.2846,0.1729,0.3393,0.324266667,0.2639,0.3897
2360,0.3342,0.2797,0.530325,0.545085714,0.4421,0.518733333,0.4542,0.354,0.4619,0.49508,0.502633333,0.3269,0.5039,0.4906,0.4368,0.5321
2361,0.4313,0.3538,0.633825,0.640057143,0.5298,0.619566667,0.5364,0.4567,0.555875,0.59654,0.615333333,0.4286,0.6159,0.617433333,0.5589,0.6302
2362,0.5111,0.4287,0.690375,0.692757143,0.601,0.6741,0.5561,0.5007,0.62675,0.64886,0.675,0.4643,0.6786,0.683266667,0.631,0.6842
2363,0.5498,0.4649,0.701925,0.698542857,0.6384,0.682866667,0.5344,0.4959,0.643025,0.65592,0.690266667,0.4606,0.6967,0.6902,0.653,0.6883
2364,0.5468,0.4781,0.66855,0.655942857,0.6223,0.645666667,0.518,0.4518,0.61365,0.62094,0.663,0.4503,0.6736,0.646466667,0.6222,0.6455
2365,0.4749,0.4216,0.594125,0.571342857,0.5587,0.567233333,0.4877,0.383,0.5474,0.55322,0.594633333,0.4138,0.6072,0.555366667,0.5337,0.5552
2366,0.3588,0.3326,0.4829,0.449071429,0.4424,0.456066667,0.4212,0.2685,0.4428,0.44838,0.4887,0.3416,0.4985,0.416933333,0.4143,0.425
2367,0.2288,0.2232,0.338525,0.299714286,0.3002,0.3192,0.2948,0.1604,0.30455,0.31354,0.3477,0.2335,0.3561,0.257533333,0.2678,0.2712
2368,0.1039,0.1071,0.17945,0.144642857,0.1512,0.1711,0.1494,0.0762,0.155725,0.1683,0.1888,0.1134,0.1975,0.106033333,0.1313,0.1305
2369,0.0106,0.0109,0.041725,0.022485714,0.0338,0.040233333,0.029,0.0103,0.033175,0.04432,0.0504,0.0235,0.0541,0.0105,0.0223,0.0239
2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,0.0033,0.0036,0,0.000414286,0,0,0.0001,0.0028,5.00E-05,0,0,0.0001,0,0.002166667,0.0008,0.0004
2381,0.0836,0.0871,0.05745,0.082085714,0.0587,0.071066667,0.0672,0.0859,0.061525,0.055,0.051266667,0.0553,0.0367,0.087966667,0.0786,0.0874
2382,0.2145,0.2126,0.199625,0.227357143,0.202,0.220733333,0.2016,0.2247,0.1988,0.19926,0.1886,0.1641,0.1535,0.239266667,0.2142,0.2454
2383,0.363,0.3587,0.36945,0.392442857,0.3648,0.3821,0.3637,0.3934,0.358175,0.35794,0.346966667,0.3086,0.3176,0.4023,0.366,0.4049
2384,0.4892,0.4812,0.516175,0.532757143,0.5006,0.516866667,0.495,0.519,0.48935,0.4936,0.4853,0.4624,0.4809,0.532833333,0.4943,0.5335
2385,0.5742,0.5592,0.61735,0.626014286,0.5609,0.606233333,0.5446,0.5747,0.557875,0.57886,0.589066667,0.5348,0.6011,0.623533333,0.5704,0.6191
2386,0.6257,0.6106,0.675975,0.679814286,0.6166,0.660866667,0.5989,0.6133,0.6143,0.63542,0.657133333,0.593,0.6705,0.6695,0.6257,0.6677
2387,0.6273,0.6069,0.689275,0.689671429,0.6294,0.6729,0.6112,0.6094,0.628725,0.65008,0.679366667,0.6065,0.692,0.672466667,0.6396,0.6736
2388,0.5799,0.5477,0.650875,0.653471429,0.5805,0.643566667,0.5652,0.5616,0.589925,0.6189,0.658066667,0.5734,0.6652,0.633566667,0.604,0.6379
2389,0.4961,0.4589,0.57165,0.577242857,0.5094,0.571033333,0.4967,0.4787,0.523125,0.54792,0.5913,0.5011,0.5922,0.553066667,0.5315,0.5608
2390,0.3814,0.3441,0.4455,0.459671429,0.4001,0.4603,0.3902,0.3606,0.41845,0.44006,0.478466667,0.3868,0.4739,0.431366667,0.4204,0.443
2391,0.2485,0.2178,0.2852,0.3096,0.2655,0.316733333,0.2563,0.2247,0.2802,0.30406,0.324133333,0.2464,0.3198,0.283466667,0.2813,0.2951
2392,0.113,0.0988,0.12745,0.149685714,0.1309,0.163366667,0.1232,0.0985,0.138125,0.16134,0.1589,0.1204,0.1568,0.1315,0.1348,0.1477
2393,0.0134,0.0118,0.023175,0.023314286,0.0288,0.035833333,0.0235,0.0138,0.0295,0.04182,0.036166667,0.0244,0.0352,0.016133333,0.0234,0.0281
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,0.0045,0.0044,0,0.000157143,0,0,0.0001,0.0033,0,0,0,0.0001,0,0.002433333,0.0006,0.0001
2405,0.0866,0.0911,0.0295,0.040585714,0.031,0.027566667,0.042,0.0791,0.034025,0.02524,0.0234,0.0444,0.0193,0.064666667,0.0486,0.0409
2406,0.2031,0.2124,0.123975,0.128814286,0.1092,0.1271,0.1204,0.2031,0.118975,0.1383,0.116333333,0.1347,0.0903,0.159866667,0.1311,0.1283
2407,0.3218,0.3314,0.239075,0.229528571,0.2387,0.279633333,0.2234,0.3291,0.247775,0.31372,0.2561,0.2485,0.2058,0.260633333,0.229,0.2433
2408,0.4241,0.4351,0.344725,0.322728571,0.4435,0.4244,0.342,0.4361,0.396125,0.46786,0.387533333,0.3587,0.3185,0.3297,0.3136,0.3635
2409,0.4782,0.4918,0.4333,0.392771429,0.5825,0.524066667,0.4626,0.5014,0.52205,0.56476,0.474166667,0.4463,0.4372,0.353733333,0.3933,0.4908
2410,0.4754,0.4836,0.505075,0.443328571,0.6456,0.5571,0.5746,0.5292,0.60865,0.5589,0.529166667,0.5398,0.5337,0.398833333,0.4875,0.5728
2411,0.4154,0.3955,0.541025,0.483357143,0.6474,0.52,0.6223,0.5113,0.601975,0.4873,0.5486,0.5871,0.5664,0.445,0.5374,0.5612
2412,0.3453,0.3183,0.511225,0.478257143,0.4711,0.3889,0.5905,0.4437,0.4549,0.38066,0.513866667,0.5583,0.4915,0.428466667,0.4996,0.4742
2413,0.3006,0.2842,0.440975,0.424528571,0.3274,0.351266667,0.4596,0.3692,0.31085,0.27116,0.437233333,0.4746,0.4489,0.362733333,0.4142,0.3229
2414,0.2564,0.28,0.311375,0.336471429,0.1114,0.302033333,0.2662,0.2855,0.209625,0.2237,0.333,0.2969,0.3843,0.251133333,0.268,0.2616
2415,0.1646,0.1812,0.222925,0.230585714,0.0698,0.172866667,0.1107,0.1828,0.149175,0.21186,0.243966667,0.1129,0.2389,0.1466,0.1909,0.191
2416,0.0745,0.074,0.117525,0.103028571,0.0932,0.127133333,0.0317,0.0806,0.073125,0.12054,0.15,0.0264,0.1358,0.0753,0.0959,0.0923
2417,0.0084,0.0082,0.031025,0.017171429,0.0239,0.0364,0.016,0.0082,0.0194,0.02308,0.042033333,0.0101,0.0352,0.008666667,0.014,0.0159
2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,0.0042,0.0037,0,2.86E-05,0,0,0,0.0042,0,0,0,0.0001,0,0.0031,0.0012,0.0009
2429,0.0549,0.0476,0.02985,0.035057143,0.0639,0.061366667,0.0466,0.0557,0.056575,0.05562,0.039233333,0.0376,0.0157,0.081066667,0.0575,0.0717
2430,0.1556,0.1508,0.1172,0.1263,0.2266,0.2176,0.2251,0.1407,0.2145,0.20456,0.139133333,0.159,0.0712,0.217433333,0.2159,0.2153
2431,0.3725,0.3842,0.26175,0.276685714,0.3881,0.376533333,0.3874,0.2911,0.3722,0.36334,0.272533333,0.3026,0.1734,0.401433333,0.3901,0.404
2432,0.5322,0.522,0.4484,0.459285714,0.5355,0.504133333,0.5313,0.4494,0.5079,0.50838,0.4372,0.4837,0.3049,0.5558,0.5212,0.5422
2433,0.6281,0.6298,0.55025,0.574785714,0.625,0.615333333,0.618,0.5907,0.6155,0.60838,0.5724,0.5657,0.4718,0.647266667,0.6136,0.6416
2434,0.6779,0.6834,0.5901,0.6228,0.6814,0.672566667,0.6691,0.643,0.673625,0.63912,0.643,0.6049,0.5908,0.6944,0.6863,0.697
2435,0.6876,0.6906,0.611,0.622571429,0.6863,0.676333333,0.6722,0.6349,0.67605,0.63334,0.653766667,0.5936,0.6122,0.698366667,0.7035,0.6986
2436,0.6575,0.6479,0.591125,0.589814286,0.6295,0.632133333,0.6161,0.6028,0.616475,0.57878,0.631366667,0.4983,0.6019,0.660066667,0.657,0.6484
2437,0.5736,0.5608,0.53765,0.520914286,0.4903,0.554966667,0.5128,0.499,0.528425,0.50616,0.556866667,0.3857,0.5735,0.573066667,0.5551,0.5565
2438,0.4413,0.4358,0.429775,0.413785714,0.4193,0.425966667,0.3686,0.3514,0.4236,0.43616,0.4438,0.2938,0.4477,0.430166667,0.4214,0.4242
2439,0.2785,0.2728,0.294675,0.274871429,0.3065,0.2723,0.2865,0.2107,0.307575,0.32802,0.3203,0.2088,0.3218,0.266266667,0.2614,0.2638
2440,0.1294,0.127,0.143325,0.124642857,0.1476,0.147166667,0.1524,0.1064,0.1589,0.18424,0.183133333,0.0982,0.1801,0.1092,0.1306,0.117
2441,0.0216,0.0225,0.035425,0.021128571,0.0293,0.041333333,0.0276,0.0201,0.035725,0.04892,0.0532,0.018,0.0594,0.014133333,0.0277,0.0227
2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,0.0044,0.0058,0,0.001071429,0,0,0,0.002,2.50E-05,0,0,0.0003,0,0.003466667,0.0016,0.0008
2453,0.0808,0.0782,0.06625,0.0717,0.0763,0.0431,0.0598,0.0571,0.0528,0.03612,0.036966667,0.0708,0.0471,0.076533333,0.0603,0.0496
2454,0.2456,0.2591,0.204925,0.192557143,0.2316,0.181866667,0.2264,0.2219,0.193525,0.15106,0.156266667,0.2239,0.1715,0.194733333,0.2228,0.2121
2455,0.4262,0.4373,0.37,0.336957143,0.3115,0.3665,0.3909,0.4118,0.3343,0.301,0.343166667,0.3734,0.3366,0.399733333,0.4116,0.4093
2456,0.5504,0.5543,0.51455,0.479028571,0.3732,0.458366667,0.5077,0.5174,0.398325,0.41688,0.485566667,0.4974,0.496,0.562633333,0.5282,0.5218
2457,0.6223,0.625,0.618925,0.5573,0.4253,0.522666667,0.5622,0.5366,0.447925,0.52966,0.602366667,0.5712,0.6088,0.636433333,0.5395,0.5268
2458,0.5871,0.575,0.67205,0.591828571,0.4923,0.6045,0.5851,0.539,0.474475,0.57784,0.669766667,0.524,0.6779,0.590266667,0.504,0.5256
2459,0.4816,0.4707,0.688525,0.606028571,0.5301,0.633333333,0.4752,0.4193,0.4766,0.54456,0.675566667,0.3794,0.7004,0.5106,0.4527,0.5534
2460,0.3438,0.3317,0.6647,0.578585714,0.442,0.562633333,0.3452,0.3086,0.437525,0.52118,0.620433333,0.3891,0.6554,0.4148,0.3855,0.4793
2461,0.2139,0.1802,0.57985,0.498328571,0.3232,0.458433333,0.3746,0.3011,0.369975,0.50154,0.519,0.4342,0.5372,0.314733333,0.2952,0.3599
2462,0.1668,0.1371,0.442725,0.368714286,0.2171,0.373666667,0.3016,0.3164,0.27565,0.4428,0.391666667,0.3879,0.3852,0.219033333,0.2353,0.2838
2463,0.1564,0.1749,0.263725,0.217342857,0.207,0.282966667,0.288,0.2558,0.20805,0.31912,0.2584,0.3153,0.204,0.140533333,0.1324,0.2137
2464,0.0949,0.1031,0.1258,0.099271429,0.153,0.170333333,0.1747,0.1412,0.141575,0.18182,0.1597,0.1822,0.1235,0.056333333,0.0707,0.1234
2465,0.0195,0.0207,0.02955,0.021085714,0.0417,0.049066667,0.041,0.03,0.037925,0.05058,0.0514,0.0462,0.046,0.0068,0.0202,0.0267
2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,0.0055,0.0042,7.50E-05,0.001014286,0,6.67E-05,0,0.0032,0.000475,2.00E-05,0,0.0003,0,0.006033333,0.0034,0.0018
2477,0.0811,0.0733,0.072475,0.078757143,0.0503,0.0588,0.0386,0.0534,0.05835,0.04634,0.0252,0.0283,0.0284,0.108166667,0.091,0.0944
2478,0.2635,0.2797,0.201625,0.227114286,0.1247,0.198366667,0.1324,0.1539,0.1731,0.1776,0.101,0.0737,0.0759,0.268833333,0.2402,0.2527
2479,0.426,0.4385,0.33135,0.3992,0.1598,0.373233333,0.1966,0.2413,0.273125,0.29764,0.2904,0.1159,0.1555,0.431833333,0.3973,0.4148
2480,0.5195,0.5528,0.44805,0.540142857,0.1733,0.514333333,0.2266,0.2635,0.33585,0.38662,0.4879,0.1226,0.426,0.562666667,0.5001,0.5443
2481,0.5612,0.5827,0.5525,0.638157143,0.2079,0.589266667,0.1945,0.3084,0.384075,0.48398,0.6077,0.1267,0.6031,0.637533333,0.5302,0.6105
2482,0.5811,0.5752,0.627525,0.684571429,0.2675,0.614266667,0.1666,0.294,0.407525,0.53848,0.663566667,0.1579,0.6721,0.626266667,0.5612,0.6205
2483,0.5332,0.5132,0.6685,0.6866,0.409,0.586333333,0.2135,0.2363,0.423175,0.58436,0.680666667,0.2268,0.6942,0.6168,0.567,0.6444
2484,0.4281,0.3972,0.660325,0.653014286,0.5396,0.5588,0.3269,0.1764,0.4243,0.58416,0.657,0.2888,0.6714,0.579166667,0.4862,0.6011
2485,0.3253,0.3293,0.60255,0.572214286,0.4822,0.5393,0.3068,0.142,0.42505,0.54318,0.5861,0.2348,0.5925,0.4571,0.3357,0.4681
2486,0.2322,0.2411,0.494975,0.443457143,0.3832,0.4476,0.2495,0.0931,0.3818,0.45678,0.474166667,0.1921,0.4762,0.270566667,0.2364,0.3129
2487,0.1484,0.1691,0.349025,0.289371429,0.2832,0.295766667,0.2032,0.0595,0.280475,0.3325,0.332133333,0.1615,0.3343,0.139133333,0.1745,0.2136
2488,0.0696,0.086,0.186075,0.148257143,0.1586,0.1568,0.1073,0.0361,0.150125,0.19162,0.1878,0.0916,0.1953,0.064733333,0.0982,0.1237
2489,0.01,0.011,0.049075,0.031514286,0.0441,0.047333333,0.0269,0.0098,0.042225,0.0642,0.060166667,0.0263,0.0653,0.011966667,0.0208,0.0261
2490,0,0,0,0,0,0,0,0,0,2.00E-05,0,0,0,0,0,0
2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0.0054,0.005,0.0002,0.002671429,0.0009,0.000566667,0.0014,0.0021,0.001225,0.00012,0,0.0007,0,0.006933333,0.0036,0.0039
2501,0.066,0.0638,0.08405,0.094314286,0.0854,0.073066667,0.0836,0.0411,0.081925,0.07362,0.063966667,0.0688,0.0622,0.097833333,0.0857,0.1082
2502,0.1599,0.1442,0.233675,0.245,0.2278,0.222833333,0.2404,0.139,0.222525,0.21968,0.2128,0.2167,0.21,0.253533333,0.2337,0.256
2503,0.286,0.2521,0.396475,0.413114286,0.3982,0.395466667,0.3977,0.284,0.385975,0.38016,0.374833333,0.3858,0.3733,0.413433333,0.3952,0.4157
2504,0.4736,0.4956,0.531925,0.5425,0.5352,0.527,0.5287,0.4682,0.5176,0.5114,0.5131,0.523,0.5154,0.5447,0.5283,0.5477
2505,0.609,0.6218,0.628975,0.6334,0.6301,0.6201,0.6222,0.5968,0.6119,0.6048,0.612766667,0.6218,0.617,0.636866667,0.62,0.6375
2506,0.6682,0.6698,0.68465,0.680957143,0.6819,0.6721,0.6752,0.6623,0.66545,0.65644,0.6715,0.6795,0.6773,0.685433333,0.6675,0.6848
2507,0.6746,0.6687,0.69925,0.691328571,0.6905,0.682466667,0.6864,0.6703,0.6772,0.66632,0.688533333,0.6948,0.6957,0.689466667,0.6745,0.69
2508,0.6361,0.6255,0.6737,0.663314286,0.6561,0.6525,0.6558,0.6328,0.6481,0.6374,0.663433333,0.6669,0.6744,0.651666667,0.6412,0.6538
2509,0.5575,0.5439,0.607125,0.5915,0.5796,0.580233333,0.5827,0.5562,0.5779,0.56948,0.5853,0.5957,0.6088,0.572933333,0.5677,0.5769
