time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH,DE_Total
5524,311.4176,0.3611,15.416375,10.28494286,0.8858,0.7192,2.3051,501.6834,291.2763,125.5008,37.59056667,158.3456,1.2177,57.01546667,235.926,7.0038,1756.949751
5525,135.536,0.1884,8.301125,8.198142857,0.5332,0.2697,1.2994,337.0126,219.72585,85.6666,21.8048,123.7075,0.3564,48.223,185.436,4.2801,1180.538818
5526,135.536,0.157,3.960375,13.51451429,0.1763,0.149833333,0.6764,320.9035,152.488725,17.9177,9.993866667,94.0177,0.0297,56.04713333,181.764,6.0959,993.4286476
5527,264.768,0.7065,4.60925,27.50104286,0.1634,0.1798,0.4361,416.791,176.338875,13.4575,5.4512,70.69,0,66.5826,225.828,14.6561,1288.159368
5528,308.2656,2.3864,7.271875,34.40735714,0.1505,0.209766667,0.2403,468.6981,178.11495,16.3797,0.454266667,57.9658,0.0297,71.15313333,243.729,21.1411,1410.597549
5529,351.7632,4.3489,13.246,40.99071429,0.0688,0.119866667,0.0801,513.7013,139.295025,11.2274,0,60.0865,0,69.52633333,230.877,22.049,1457.380139
5530,378.24,5.3537,17.206375,48.76652857,0.0043,0.059933333,0.0089,540.8055,85.75905,4.3064,0.113566667,74.2245,0,56.5894,190.026,19.0659,1420.530054
5531,349.2416,4.8827,16.400875,55.37472857,0,0.029966667,0,510.3772,51.506175,1.3073,0.227133333,94.0177,0,37.80373333,138.618,14.7858,1274.572912
5532,275.4848,3.0772,12.172,60.19424286,0,0,0,443.3838,28.4172,0.3076,0.113566667,106.7419,0,23.9372,89.046,12.0621,1054.93761
5533,198.576,1.4287,7.361375,63.72192857,0,0,0,372.8106,14.2086,0.1538,0.113566667,101.7936,0,15.18346667,52.785,11.4136,839.5502369
5534,142.4704,0.5181,3.938,69.98232857,0,0,0,327.5517,6.850575,0,0,84.828,0,10.9228,31.212,12.5809,690.8548036
5535,105.9072,0.1099,2.170375,75.39807143,0,0,0,311.4426,3.55215,0,0,66.4486,0,8.521333333,20.196,12.5809,606.3271298
5536,87.6256,0.0314,1.141125,78.62764286,0,0.0899,0.0267,323.2048,3.55215,0.1538,0,59.3796,0,12.51086667,21.573,11.2839,599.2004845
5537,133.6448,0,0.76075,86.10534286,0,0.8091,0.1958,355.9344,7.1043,1.0766,0.567833333,60.7934,0,28.77886667,44.523,12.5809,732.8750929
5538,237.0304,0.0314,1.141125,105.8305714,0,4.644833333,0.4806,397.1021,15.2235,4.9216,11.2431,63.621,0,42.14186667,83.079,16.2125,982.7035964
5539,251.5296,0.1413,1.543875,97.33431429,0.0559,9.229733333,0.6141,400.9376,22.83525,12.6885,24.8711,66.4486,0,41.79326667,109.242,14.267,1053.532139
5540,209.2928,0.0942,1.678125,74.50372857,0.4042,9.559366667,0.5607,383.0386,39.834825,34.0667,32.59363333,65.0348,0.0594,36.7192,123.471,9.7275,1020.638779
5541,165.7952,0.0157,2.349375,56.71624286,0.8213,8.240833333,0.4895,350.8204,66.729675,67.9027,43.83673333,67.8624,0.6831,30.0958,126.684,7.2632,996.3061595
5542,165.1648,0,2.9535,46.03381429,0.9976,6.682566667,0.356,309.9084,93.3708,95.5098,49.85576667,46.6554,1.7523,23.9372,108.783,6.0959,958.0568476
5543,206.1408,0,3.199625,39.50014286,0.9589,4.554933333,0.1691,259.7912,118.23585,122.8093,52.01353333,26.1553,2.4057,18.39833333,76.194,5.4474,935.9741179
5544,254.6816,0.1413,3.065375,34.38251429,0.7697,2.996666667,0.0534,218.8792,134.727975,147.1097,48.83366667,11.3104,2.6136,14.7574,51.867,4.7989,930.9883976
5545,290.6144,0.628,2.90875,28.64381429,0.5891,2.906766667,0.0178,193.3092,144.62325,160.9517,40.31616667,4.9483,2.1087,14.0602,40.392,4.0207,931.0388476
5546,318.9824,1.8997,3.110125,23.67524286,0.4902,3.7758,0.0178,181.0356,149.444025,167.3344,30.663,2.1207,1.3068,14.71866667,37.638,3.7613,939.9737595
5547,332.8512,3.5168,2.975875,21.01705714,0.4429,6.592666667,0.0178,175.9216,142.847175,159.183,22.59976667,0.7069,0.5643,14.9898,41.31,3.7613,929.2981405
5548,300.0704,5.4793,3.065375,17.66327143,0.3612,9.319633333,0.0178,166.4607,125.593875,152.8003,16.0129,0.7069,0.2079,13.98273333,40.392,3.6316,855.7658881
5549,149.4048,3.14,1.79,6.906314286,0.1806,4.794666667,0,113.0194,94.3857,126.6543,10.5617,0.7069,0.0891,5.9262,11.934,0.7782,530.271881
5550,136.1664,3.2342,0,4.297814286,0.0086,1.4384,0,88.4722,53.535975,33.6053,1.3628,1.4138,0,4.105733333,0.459,0.3891,328.4893226
5551,392.1088,10.6132,0.022375,3.3041,0,0.389566667,0,152.1415,44.909325,4.7678,0,2.8276,0,19.13426667,0.918,0.3891,631.5256333
5552,617.1616,14.9621,0.0895,3.478,0,0,0,251.8645,43.6407,3.6912,0,7.7759,0,28.39153333,12.852,0.3891,984.2961333
5553,615.2704,12.246,0.246125,4.148757143,0,0,0,297.6348,44.14815,2.4608,0,19.7932,0,30.48313333,33.966,0.2594,1060.656765
5554,501.168,8.8705,0.6265,4.372342857,0.0043,0,0.0089,285.1055,45.6705,0.8459,0,40.2933,0,28.0042,46.818,0.3891,962.1770429
5555,370.0448,6.2329,0.9845,5.3909,0.0172,0,0.1157,242.1479,45.6705,0.0769,0,69.9831,0,21.69066667,43.146,0.2594,805.7604667
5556,257.2032,4.3489,1.006875,7.552228571,0.0344,0,0.2403,198.4232,43.386975,0,0,90.4832,0,15.06726667,28.917,0.1297,646.7932452
5557,173.36,2.9359,0.962125,10.93085714,0.0344,0,0.267,170.8076,42.879525,0,0,94.0177,0,10.49673333,14.688,0.1297,521.5095405
5558,123.5584,2.0881,1.006875,15.02992857,0.0215,0.119866667,0.2492,164.1594,50.23755,0,0.113566667,87.6556,0,8.5988,5.967,0.1297,458.9354869
5559,104.016,1.7427,1.275375,17.48937143,0.0172,0.689233333,0.1958,184.8711,71.296725,0.0769,3.293433333,86.9487,0,7.746666667,2.754,0.2594,482.6726048
5560,98.9728,1.6485,2.125625,18.68182857,0.043,2.0677,0.1513,230.3857,103.01235,0.9228,14.9908,95.4315,0,6.1586,1.836,0.2594,576.6879036
5561,126.08,1.413,7.137625,27.25261429,0.1204,7.311866667,0.1513,323.9719,149.444025,8.459,59.6225,144.2076,0,7.630466667,1.836,0.3891,865.0273976
5562,184.7072,1.0362,21.502375,39.54982857,0.2795,23.1043,0.1335,459.4929,232.158375,47.2935,168.3058,272.1565,0,14.56373333,3.672,0.5188,1468.474512
5563,237.6608,0.8164,32.936,36.39478571,0.6579,33.47276667,0.2403,515.4912,339.230325,116.5035,236.7865,477.8644,0.5346,24.44073333,8.721,0.3891,2062.140311
5564,273.5936,0.8792,36.627875,26.01047143,1.1997,33.02326667,0.5073,496.3137,441.98895,185.4828,225.7705333,682.1585,1.6038,32.1874,14.229,0.2594,2451.835496
5565,304.4832,1.6328,34.658875,19.70038571,1.9393,26.64036667,1.0413,461.2828,540.180525,238.5438,192.3819333,842.6248,2.1978,34.31773333,12.852,0.2594,2714.737019
5566,327.1776,2.5748,28.662375,16.02364286,2.9627,20.10763333,1.8334,408.3529,620.61135,272.0722,157.2898333,946.5391,2.97,31.68386667,8.262,0.1297,2847.253101
5567,331.5904,3.1243,21.88275,11.77551429,3.8614,15.6426,2.3496,339.8253,652.07325,274.6868,127.0811,973.4013,4.5144,28.8176,5.049,0.1297,2795.805014
5568,326.5472,3.2185,14.36475,9.191857143,4.1882,12.1365,2.3496,270.5306,619.850175,247.1566,93.57893333,927.4528,4.8708,27.69433333,3.672,0,2566.802849
5569,313.3088,3.0458,7.853625,7.527385714,4.0764,9.2597,2.0381,205.0714,555.1503,208.8604,61.89383333,841.211,4.3065,28.0042,3.213,0,2254.820444
5570,296.288,2.8103,3.557625,7.552228571,3.9259,7.2819,1.7266,154.9542,500.091975,176.4086,36.7956,774.7624,3.4452,28.19786667,3.672,0.1297,2001.600095
5571,264.1376,2.3079,2.685,10.65758571,3.9216,7.072133333,1.3795,113.5308,460.003425,154.4152,28.50523333,753.5554,3.5343,25.29286667,5.967,0.1297,1837.095244
5572,211.184,1.9154,3.759,17.61358571,4.1882,9.289666667,1.1926,81.3126,460.25715,154.2614,36.34133333,777.59,5.4351,20.335,9.639,0.1297,1794.443736
5573,90.1472,0.8478,4.3855,13.5642,2.9885,5.5738,0.7743,46.026,366.88635,119.1181,27.9374,732.3484,5.4648,9.877,5.967,0.1297,1432.03605
5574,42.2368,0.4553,1.051625,1.863214286,1.4147,0.689233333,0.1068,25.0586,213.890175,36.5275,9.085333333,593.796,1.3068,6.352266667,0.459,0,934.2933476
5575,123.5584,2.0253,2.349375,7.552228571,1.9909,1.0788,0.3204,29.9169,259.053225,25.1463,11.69736667,598.7443,0.5643,19.9864,0,0.3891,1084.373295
5576,231.3568,4.4745,3.154875,15.67584286,3.612,2.906766667,1.9402,67.2491,426.76545,33.1439,10.33456667,826.3661,0.1188,35.63466667,7.344,8.0414,1678.118968
5577,228.2048,4.2547,2.9535,15.40257143,3.8012,4.285233333,2.8035,82.5911,488.1669,33.2977,8.8582,1005.2118,0.0594,40.16646667,34.425,24.5133,1978.995371
5578,193.5328,3.6424,2.170375,9.440285714,3.4572,3.0566,2.9459,77.2214,457.7199,24.7618,6.019033333,1072.3673,0.0594,34.47266667,39.474,23.9945,1954.335561
5579,143.1008,2.7632,1.65575,4.943728571,2.8251,1.0788,2.5454,59.3224,375.00555,13.3806,3.7477,1012.2808,0.0297,26.29993333,27.081,15.1749,1691.235362
5580,96.4512,1.8526,1.409625,3.155042857,2.0253,0.209766667,1.7889,39.6335,267.679875,5.3061,3.0663,877.2629,0.0594,19.71526667,13.77,9.5978,1342.983576
5581,73.7568,1.413,1.47675,2.832085714,1.3631,0.059933333,0.9523,30.9397,171.264375,1.9225,3.293433333,725.2794,0.0891,16.57786667,8.262,8.8196,1048.301944
5582,80.0608,1.5229,1.79,3.751271429,0.9933,0.0899,0.4272,42.1905,109.862925,1.6149,4.656233333,615.003,0.2079,17.6624,8.721,12.97,901.5242298
5583,108.4288,2.1509,2.7745,6.384614286,0.9331,0.3596,0.2314,79.267,90.3261,3.2298,7.8361,552.0889,0.4455,21.0322,11.475,22.6975,909.6610143
5584,153.8176,3.1714,5.50425,12.57048571,1.2126,1.048833333,0.2225,159.5568,122.29545,9.6125,14.19583333,525.9336,1.0692,24.59566667,14.688,41.504,1090.998719
5585,266.0288,5.4008,14.99125,30.75545714,1.8791,4.105433333,0.1513,316.8123,228.098775,40.0649,42.2468,545.7268,4.5738,27.69433333,15.147,82.7486,1626.425449
5586,441.28,8.1326,31.884375,61.83387143,3.5174,12.1365,0.1335,518.3039,458.22735,144.1106,123.3334,681.4516,15.2955,34.82126667,11.475,123.9932,2669.930063
5587,566.0992,9.0275,47.233625,88.41572857,5.4997,28.55823333,0.267,632.0904,725.907225,293.4504,203.2843333,893.5216,25.3341,37.02906667,10.098,117.6379,3683.454012
5588,608.9664,8.8234,57.638,103.9176714,6.966,52.92113333,0.5607,649.7337,926.6037,437.561,241.5563,1079.4363,29.6109,34.89873333,11.475,83.6565,4334.325438
5589,597.6192,7.8971,62.224875,113.1095286,7.7572,80.04096667,1.1125,612.1458,1053.719925,565.6764,243.0326667,1181.9368,29.5515,34.08533333,14.688,55.771,4660.368795
5590,548.448,7.2534,59.02525,110.1035429,8.0324,95.26403333,2.0826,532.1117,1106.74845,658.9561,218.5022667,1227.1784,27.2943,33.65926667,19.278,40.0773,4694.01501
5591,472.1696,6.5783,50.34375,101.5079143,7.7658,98.29066667,3.3197,432.133,1083.659475,709.4794,178.7539333,1242.7302,23.166,30.94793333,24.786,33.722,4499.353673
5592,394,5.9974,42.19925,98.12928571,7.2025,95.32396667,4.7348,330.1087,1018.198425,709.787,135.8257333,1234.9543,19.008,27.84926667,30.753,33.3329,4187.404527
5593,333.4816,5.7148,42.55725,101.3837,6.622,89.48046667,5.5981,246.2391,938.27505,675.1051,98.91656667,1208.799,16.0083,24.59566667,35.802,35.7972,3864.3759
5594,286.832,5.3537,49.560625,113.035,6.0372,83.9666,5.7761,188.1952,857.08305,623.0438,74.84043333,1165.6781,14.7906,20.64486667,36.261,35.2784,3566.376675
5595,245.856,4.8356,55.311,123.1460429,5.289,77.10423333,5.0463,153.6757,766.503225,562.0621,58.82753333,1106.2985,14.4342,16.11306667,29.835,28.9231,3253.260601
5596,233.8784,4.7414,60.81525,130.4995286,4.558,71.35063333,4.0317,145.749,683.281425,504.5409,54.39843333,1036.3154,15.5925,13.40173333,25.245,23.346,3011.745304
5597,124.1888,2.5905,36.046125,79.09965714,3.2766,38.80683333,2.5988,130.6627,515.822925,371.6577,46.90303333,866.6594,14.7015,6.2748,17.901,14.3967,2271.587074
5598,58.6272,0.8321,9.35275,21.51391429,1.1395,8.840166667,0.5251,111.4852,253.725,118.5029,11.5838,662.3653,4.0095,4.454333333,2.754,1.1673,1270.878064
5599,220.64,5.2595,42.64675,58.80304286,0.3741,12.4062,0.1246,138.3337,179.383575,36.2199,19.64703333,622.7789,4.1283,19.56033333,7.344,12.7106,1380.360535
5600,329.0688,7.3633,53.364375,72.09397143,0.8084,25.5316,1.0858,191.775,384.13965,92.3569,68.25356667,711.8483,9.8307,41.1348,154.224,46.692,2189.571163
5601,323.3952,7.4732,49.71725,65.23734286,2.5499,19.2386,3.8626,206.8613,673.132425,128.3461,103.3456667,917.5562,13.4244,38.77206667,204.255,53.0473,2810.214551
5602,299.44,7.2063,40.49875,56.09517143,3.8872,16.60153333,4.4144,196.6333,835.516425,147.2635,121.4027667,1092.8674,15.741,35.2086,199.665,56.5492,3128.990546
5603,278.0064,7.1121,31.660625,47.25111429,4.4462,15.97223333,3.9783,184.3597,903.514725,144.3413,123.6741,1208.799,16.1568,35.98326667,195.075,63.9421,3264.272964
5604,276.7456,7.536,26.111625,42.82908571,4.3473,16.75136667,3.3375,184.8711,900.470025,135.4209,125.2640333,1254.0406,15.9192,40.5538,200.583,76.0042,3310.785336
5605,304.4832,8.3524,24.83625,44.91588571,4.1237,19.5083,2.7946,210.9525,887.53005,137.8817,139.4598667,1238.4888,16.7805,48.84273333,212.517,95.5889,3397.056386
5606,367.5232,9.577,27.991125,56.46781429,4.1065,25.8912,2.5543,273.0876,907.82805,163.6432,171.1449667,1275.9545,19.3941,59.45566667,232.713,125.9387,3723.270923
5607,465.2352,10.8016,35.8,79.994,4.1452,36.19973333,2.7946,372.5549,966.945975,218.8574,218.3887,1454.0933,23.7006,68.86786667,248.778,161.8656,4369.022675
5608,579.3376,11.3354,46.786125,115.3950714,4.429,50.01436667,4.0851,468.9538,1036.466625,286.3756,269.7208333,1799.0605,28.6902,74.6004,235.926,194.0312,5205.207821
5609,821.4112,12.7327,70.66025,184.3588429,6.4328,72.819,9.7544,616.4927,1422.128625,459.1699,333.0910333,2441.6326,35.1054,93.8896,269.433,222.5652,7071.677251
5610,1209.1072,17.27,119.012625,304.5485857,9.7868,139.8244667,20.0695,782.442,2043.247425,805.0661,492.5386333,3062.9977,55.6281,139.2463333,400.707,267.0523,9868.544769
5611,1324.4704,19.3895,152.9555,393.8338143,12.6033,221.2439,26.5932,789.0902,2480.92305,1071.9091,621.2096667,3267.9987,76.0023,166.7857333,545.751,257.5842,11428.34356
5612,1294.8416,20.3315,153.71625,453.9783714,13.9492,248.2738333,28.6313,755.8492,2624.02395,1174.7244,681.1728667,3147.8257,85.2984,169.3034,643.977,232.5521,11728.44907
5613,1221.7152,21.2578,150.181,508.7320286,14.4996,231.1628667,28.1062,720.8183,2633.6655,1198.0251,709.5645333,2934.3419,86.3676,160.2398,677.943,215.0426,11511.66303
5614,1110.1344,22.3254,150.897,524.2091286,13.8245,214.2317,25.5964,675.8151,2546.3841,1209.0218,719.2177,2704.5994,84.9123,144.6302667,644.436,196.6252,10986.8604
5615,980.9024,21.0066,162.375375,516.0109857,13.0462,198.4992,22.7039,634.3917,2431.954125,1189.9506,702.9776667,2546.2538,80.9622,125.4185333,571.455,174.5762,10372.48449
5616,857.344,17.5212,171.482,477.0822286,12.8269,181.2384,19.4643,602.9406,2365.22445,1174.4168,661.8665333,2472.7362,76.2102,110.1576,485.622,149.9332,9836.066612
5617,798.0864,13.8631,172.578375,440.1160571,12.4829,175.8144333,16.821,585.553,2321.330025,1152.5772,639.3803333,2455.0637,71.9631,102.1785333,408.51,130.2188,9496.536957
5618,832.7584,13.4549,168.48375,418.6766714,12.3926,174.1662667,15.0143,578.3934,2334.77745,1119.8178,655.7339333,2488.288,71.1315,100.6292,362.151,122.9556,9468.824771
5619,932.992,16.5478,152.172375,376.8661429,12.2077,165.8055667,14.24,579.9276,2325.64335,1053.53,683.1035,2538.4779,71.6364,106.2068,368.118,118.4161,9515.891235
5620,934.2528,19.0755,129.37225,318.2618429,11.309,158.8832667,13.9908,549.4993,2270.3313,1007.5438,721.9433,2572.4091,73.8639,113.6823333,425.034,120.8804,9440.332893
5621,552.8608,13.5648,67.7515,150.0757,7.267,97.96103333,8.1168,369.9979,1641.854475,793.9925,579.19,2272.6835,58.509,64.6072,334.152,76.2636,7088.847808
5622,579.968,16.4536,31.571125,102.7749,4.5408,49.6248,4.4945,308.8856,1164.344025,565.9071,437.6859333,2187.1486,47.7279,58.95213333,250.155,39.5585,5849.792517
5623,822.672,20.0803,70.168,260.5767286,4.9536,150.9720667,6.2567,358.2357,1428.218025,722.9369,720.5805,2440.9257,61.479,145.9859333,576.045,235.0164,8025.102554
5624,977.12,21.3677,65.11125,257.372,11.4079,213.9020667,12.0595,462.3056,2651.679975,1336.1375,1100.233867,2783.0653,71.874,163.2997333,844.56,321.0075,11292.50389
5625,1118.3296,22.4196,37.81375,194.2214571,15.0027,207.8488,16.0111,622.1181,3291.3207,1638.8928,1120.903,3113.1876,63.3204,151.0212667,844.56,318.0244,12774.99527
5626,1275.2992,22.9848,19.869,124.2391286,17.1097,189.0896667,18.1738,793.1814,3558.74685,1729.1734,918.0729333,3458.8617,48.2922,142.7323333,803.709,292.4735,13412.00861
5627,1445.5072,25.4497,11.23225,73.41064286,17.9138,163.2284333,20.7281,921.7985,3708.4446,1651.1199,694.0059,3816.5531,40.4514,149.7818,789.939,266.1444,13795.70873
5628,1572.848,28.7938,9.017125,46.15802857,18.2062,138.7157,24.475,999.2756,3837.3369,1517.6984,564.8806,4131.1236,43.5699,165.1202,792.693,251.2289,14141.14095
5629,1683.168,33.0014,14.968875,32.54414286,19.1522,123.7323667,28.3287,1041.4661,3964.960575,1437.4148,561.5871667,4423.0733,59.2812,185.0291333,810.135,248.5052,14666.34816
5630,1806.7264,37.8684,30.609,29.83627143,20.2014,121.5148333,29.9485,1054.2511,4103.494425,1436.4151,665.2735333,4580.712,79.596,207.0296667,867.969,266.1444,15337.59003
5631,1872.9184,40.5688,45.3765,39.32624286,20.5024,132.153,28.5512,992.6274,4172.76135,1408.9618,743.1802667,4472.5563,72.3195,235.4599333,940.032,302.4604,15519.75549
5632,1651.648,35.6233,53.2525,58.48008571,19.651,127.3283667,24.7153,875.5168,3924.6183,1333.9843,671.9739667,4183.4342,56.1033,244.6784667,878.067,322.8233,14461.89819
5633,1720.992,33.7864,55.288625,101.9550857,19.1608,125.5303667,22.3835,951.9711,3904.82775,1340.7515,627.1151333,4136.0719,55.7469,314.5921333,1109.862,401.2918,14921.32699
5634,2225.312,42.9395,43.45225,148.7590286,17.6386,135.6890667,26.0948,1151.1614,4063.15215,1337.0603,542.8486667,4225.8482,41.6691,427.9258667,1511.487,470.2922,16411.33013
5635,2340.6752,44.7136,31.63825,123.4193143,17.8106,118.0686667,31.1322,1189.2607,4172.000175,1141.7343,336.7251667,4100.02,27.0864,446.6728,1620.27,407.258,16148.48537
5636,2232.8768,41.4166,43.4075,76.19304286,18.8039,79.44163333,32.5562,1172.1288,4116.94185,926.5681,248.4838667,3943.0882,19.7505,429.7850667,1626.696,284.043,15292.18106
5637,2062.6688,33.3625,48.28525,65.98262857,21.844,69.43276667,31.5149,1156.2754,4068.480375,755.4656,234.0609,4174.9514,20.1663,383.1888667,1595.025,181.4503,14902.15499
5638,1863.4624,30.2696,44.011625,81.5591,20.6271,72.39946667,29.4056,1124.0572,3715.5489,516.3835,285.8473,4205.3481,27.2646,340.9308,1399.032,118.1567,13874.30399
5639,1718.4704,29.7201,43.653625,102.4022571,17.6085,73.68803333,28.5334,1062.6892,3086.3109,382.3468,329.5704667,4066.7957,29.6109,276.4398,1140.156,107.7807,12495.77678
5640,1493.4176,25.6381,48.55375,102.8742714,14.5641,80.31066667,27.2607,1033.7951,2621.99415,346.3576,310.2641333,3813.0186,26.3142,233.6007333,895.509,103.1115,11176.5842
5641,1276.56,20.1117,58.644875,115.1714857,12.3582,81.92886667,21.9118,938.6747,2175.9456,324.1335,263.8153667,3548.638,20.9385,216.3644,675.648,100.7769,9851.621894
5642,1150.48,17.3799,68.8255,127.4190143,10.0233,81.05983333,22.3657,876.2839,1761.8664,278.1473,245.0768667,3477.2411,19.1862,166.3984,515.916,148.6362,8966.305614
5643,955.6864,17.9294,69.0045,135.4929429,8.1872,75.84563333,21.2354,791.3915,1451.053275,262.3828,229.6318,3532.3793,15.5925,156.5214,464.049,219.193,8405.576051
5644,902.7328,16.956,70.906375,140.8341571,7.1337,68.98326667,15.4326,721.5854,1245.2823,274.1485,183.8644333,3313.9472,12.7116,166.7082667,523.719,277.558,7942.503599
5645,910.2976,17.1287,65.939125,105.0852857,4.9751,38.80683333,8.5707,628.5106,901.992375,208.8604,125.7183,2820.531,10.5732,151.9121333,518.67,260.3079,6777.879252
5646,989.0976,20.2373,58.4435,107.0230286,3.2508,25.95113333,7.0399,572.0009,696.2214,97.8937,111.8631667,2282.5801,9.9495,135.4892,506.736,270.6839,5894.461129
5647,1326.992,29.3119,59.07,151.4420571,3.3583,48.8157,8.9267,686.5545,722.6088,119.5795,279.0333,2261.3731,26.1954,154.1199333,715.581,246.43,6839.39219
5648,1523.6768,35.4349,65.20075,181.6758143,4.1194,111.9854333,9.6565,857.1064,873.8289,318.5198,617.0077,2397.8048,53.6679,143.0809333,794.529,233.5897,8220.884731
5649,1598.064,35.0267,73.949375,184.1352571,4.7601,197.0008667,8.9178,1037.6306,1129.329975,607.7407,939.9913,2438.805,79.002,116.7422667,764.235,246.9488,9462.27974
5650,1569.696,32.9072,97.913,163.0685143,5.3191,257.9231,7.9833,1146.3031,1376.2044,918.8781,1138.732967,2284.7008,98.1882,110.5062,744.957,280.2817,10233.56268
5651,1500.9824,28.8252,144.251625,146.3741143,5.9512,275.094,7.9388,1168.0376,1589.3334,1223.4021,1309.3101,1925.5956,123.5817,123.0945333,742.662,315.8195,10630.25387
5652,1397.5968,23.9425,162.6215,138.3498714,6.0716,280.9974333,9.8701,1113.3178,1791.552225,1353.1324,1486.587667,1550.2317,150.8463,133.2039333,781.218,277.4283,10656.96813
5653,1258.9088,20.8967,145.12425,129.5058143,6.2952,298.2882,11.3386,1019.2202,1794.85065,1345.2886,1652.962833,1273.1269,167.9238,116.0450667,699.516,199.3489,10138.64051
5654,1064.7456,18.7458,102.16425,112.0164429,6.6908,283.9641333,11.392,862.7318,1522.096275,1474.4806,1647.852333,1082.9708,163.3797,92.80506667,490.671,154.6024,9091.309001
5655,896.4288,17.3014,70.637875,81.43488571,6.8327,227.2971667,10.4397,659.9617,1329.01155,1547.3049,1686.465,1005.2118,176.418,87.731,398.871,111.6717,8313.019177
5656,876.8864,16.0611,72.204125,36.04698571,10.3673,177.4326333,11.4721,591.6898,1627.138425,1577.8342,1768.460133,1106.2985,193.8222,96.29106667,400.707,74.8369,8637.548869
5657,1044.5728,14.0358,112.568625,23.02932857,15.222,188.4304,16.5896,719.7955,2403.2832,1665.1926,1823.880667,1682.422,196.7922,135.1406,519.129,62.1263,10622.21062
5658,1211.6288,12.089,203.500625,53.08918571,18.5717,252.5890333,22.1165,885.4891,3115.23555,1787.0791,1840.234267,2667.8406,197.8317,183.596,773.415,73.0211,13297.32726
5659,1371.7504,18.2748,326.115625,211.7108286,22.6825,259.9908,24.6174,848.1569,3645.267075,1869.3621,1890.5443,3364.844,194.535,201.2584,829.872,88.5851,15167.56723
5660,1458.7456,23.7384,285.348375,524.5569286,22.3815,260.8898,27.3319,787.556,3830.486325,1999.9383,1990.482967,3594.5865,202.1085,173.5253333,659.583,105.8352,15947.09463
5661,1270.256,18.9185,288.1005,740.1184,17.0194,317.7066,38.2967,769.9127,3452.18235,2147.6632,2163.1043,3703.4491,222.1857,149.317,589.356,282.3569,16169.94335
5662,965.1424,12.1361,325.533875,734.0070571,17.1828,369.2492667,30.3757,713.9144,3535.9116,2284.5452,2307.5611,3629.2246,220.9977,256.1435333,1329.723,537.7362,17269.38453
5663,926.0576,9.577,338.847,547.5365714,16.5593,375.5123,25.0713,646.921,3795.21855,2229.4079,2344.243133,3080.6702,218.9187,503.6495333,1937.898,513.0932,17509.18129
5664,1441.7248,14.9464,346.387375,414.9999286,16.4303,379.9174,21.1019,597.8266,3875.39565,2154.6611,2309.832433,2577.3574,213.4836,596.2609333,1760.265,456.544,17177.13482
5665,2142.7296,44.6508,348.177375,382.3812571,16.4174,414.1693,18.334,499.1264,3864.7392,2096.5247,2317.1007,2145.4415,213.0381,487.0329333,1233.333,456.8034,16679.99967
5666,1979.456,45.3416,349.564625,400.5165429,17.4064,455.4034333,19.669,535.6915,3805.113825,2019.5478,2374.906133,2284.7008,211.7907,420.6052667,1201.662,496.3619,16617.73753
5667,1650.3872,24.7589,339.272125,464.8347,18.404,494.1203667,19.5533,679.9063,3583.358175,2020.7782,2326.753867,2804.2723,203.4747,353.3254667,1360.935,556.6724,16900.807
5668,1466.3104,26.8941,303.584,539.0651571,18.7867,514.5576333,22.517,714.4258,3509.270475,2073.0702,2183.887,3067.946,183.9915,309.0145333,1427.031,597.7873,16958.1388
5669,1287.2768,23.9896,244.64825,539.2142143,18.8598,509.733,23.2557,822.5869,3736.35435,1993.7094,1927.226333,3278.6022,150.3414,314.3597333,1394.901,624.8946,16889.95328
5670,1587.9776,25.6067,268.142,682.1103286,19.4575,487.7974,30.2066,816.9615,4837.0134,1965.2564,1701.342233,3419.2753,129.4623,517.4773333,2510.73,889.3529,19888.1695
5671,3034.1152,68.3578,248.76525,734.1312714,20.726,485.1603333,39.1867,1047.6029,5701.7082,2256.7843,1678.6289,4032.8645,126.0765,735.4298,3118.905,952.2574,24280.70005
5672,3648.7552,77.9505,188.688375,640.2004286,26.6514,444.6154333,39.9788,1301.7687,6488.76315,2332.5308,1462.9658,4373.5903,106.3557,767.6946667,3179.952,958.8721,26039.33335
5673,3821.4848,84.8428,143.893625,530.8173286,32.1296,380.0972,47.0543,1350.096,7141.34385,2249.9402,1249.460467,5018.99,88.9515,759.2120667,3164.346,910.6237,26973.28344
5674,3934.3264,85.6121,113.105625,434.0792429,33.3465,331.7010333,58.1882,1418.8793,7324.5333,2112.3661,1064.233233,5817.787,78.6456,736.127,3066.579,808.6795,27418.18913
5675,3956.3904,83.2885,87.463875,352.0232857,32.7961,282.8254,60.3776,1520.1365,6964.497525,1967.5634,979.0582333,6213.651,78.6456,677.0199333,2827.899,692.8574,26776.49375
5676,3805.7248,78.6099,70.347,273.2217429,29.756,247.9741667,56.6218,1553.1218,6285.529425,1838.4483,932.1552,6304.1342,77.9031,592.2326667,2362.932,572.6255,25081.3376
5677,3366.336,69.394,60.502,202.2457,26.1827,228.8254667,49.9557,1519.6251,5692.827825,1652.8886,892.8611333,6141.5472,77.1309,473.9798,1839.213,465.623,22759.13813
